,DomainLength,TLD,NoOfSubDomain,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,IsHTTPS,HasTitle,HasFavicon,NoOfURLRedirect,HasDescription,NoOfiFrame,HasHiddenFields,HasPasswordField,NoOfImage,NoOfCSS,NoOfJS,label
127798,14,231,1,8,0.381,0,0.0,1,1,0,0,1,1,1,0,17,4,8,1
127799,23,231,1,16,0.533,0,0.0,1,1,1,0,0,0,0,0,13,7,11,1
127803,26,231,1,20,0.606,0,0.0,1,1,0,0,1,0,0,0,15,14,24,1
127806,29,231,1,23,0.639,0,0.0,1,1,0,0,1,0,1,0,7,1,1,1
127807,20,231,1,14,0.519,0,0.0,1,1,0,0,0,3,0,0,13,24,25,1
127825,19,231,1,13,0.5,0,0.0,1,1,0,0,1,0,0,0,25,5,10,1
127837,15,303,1,9,0.409,0,0.0,1,1,1,0,1,0,1,0,8,6,16,1
127854,23,231,1,17,0.567,0,0.0,1,1,0,0,1,0,0,0,12,1,2,1
127855,17,231,1,11,0.458,0,0.0,1,1,1,0,1,1,0,0,23,1,13,1
127865,20,231,1,14,0.519,0,0.0,1,1,1,0,0,1,1,0,37,8,14,1
127868,16,231,1,10,0.435,0,0.0,1,1,1,0,0,0,0,0,9,2,4,1
127872,20,231,1,14,0.519,0,0.0,1,1,1,0,1,5,0,0,79,15,11,1
127880,17,231,1,11,0.458,0,0.0,1,1,1,0,1,0,0,0,12,2,2,1
127885,17,231,1,11,0.458,0,0.0,1,1,0,0,1,0,0,0,23,13,11,1
127890,16,231,1,10,0.435,0,0.0,1,1,1,0,1,2,0,0,19,19,38,1
127895,22,231,1,16,0.552,0,0.0,1,1,0,0,1,0,1,0,1,7,17,1
127897,18,231,1,12,0.48,0,0.0,1,1,1,0,0,8,0,0,43,4,24,1
127902,19,231,1,13,0.5,0,0.0,1,1,0,0,0,3,1,0,29,3,14,1
127903,17,231,1,11,0.458,0,0.0,1,1,0,0,1,0,0,0,57,11,16,1
127906,23,231,1,17,0.567,0,0.0,1,1,0,0,0,2,1,0,70,1,7,1
127909,21,231,1,15,0.536,0,0.0,1,1,0,0,1,0,0,0,5,2,3,1
127914,23,231,1,17,0.567,0,0.0,1,1,1,0,1,1,1,0,32,7,17,1
127915,20,231,1,14,0.519,0,0.0,1,1,0,0,0,0,0,0,7,3,9,1
127927,23,231,1,17,0.567,0,0.0,1,1,0,0,1,0,0,0,10,2,1,1
127930,13,231,1,7,0.35,0,0.0,1,1,0,0,0,0,0,0,7,0,1,1
127931,17,231,1,11,0.458,0,0.0,1,1,0,0,1,0,0,0,4,2,5,1
127936,18,231,1,12,0.48,0,0.0,1,1,1,0,1,3,1,0,27,5,23,1
127937,12,231,1,6,0.316,0,0.0,1,1,0,0,0,0,1,0,9,1,4,1
127938,16,231,1,10,0.435,0,0.0,1,1,1,0,1,2,0,0,54,12,28,1
127941,13,254,1,7,0.35,0,0.0,1,1,0,0,1,0,0,0,29,5,4,1
127955,11,273,1,5,0.278,0,0.0,1,1,0,0,1,0,1,0,15,14,26,1
127956,21,231,1,15,0.536,0,0.0,1,1,0,0,1,0,0,0,17,13,18,1
127961,24,231,1,18,0.581,0,0.0,1,1,0,0,1,2,1,0,19,8,19,1
127964,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,0,0,8,2,4,1
127965,12,170,1,6,0.316,0,0.0,1,1,1,0,1,0,1,0,30,2,11,1
127966,22,231,1,16,0.552,0,0.0,1,1,0,0,0,0,1,0,6,27,37,1
127976,24,231,1,18,0.581,0,0.0,1,1,1,0,1,0,0,0,18,5,14,1
127977,20,231,1,14,0.519,0,0.0,1,1,0,0,1,2,1,0,12,2,3,1
127978,17,203,1,11,0.458,0,0.0,1,1,1,0,1,0,1,0,57,7,23,1
127984,18,231,1,12,0.48,0,0.0,1,1,1,0,1,1,1,0,61,20,35,1
127987,12,231,1,6,0.316,0,0.0,1,1,0,0,1,0,1,0,18,12,18,1
127995,17,231,1,11,0.458,0,0.0,1,1,1,0,1,2,0,0,7,3,4,1
127996,18,231,1,12,0.48,0,0.0,1,1,0,0,0,1,0,0,67,7,22,1
128000,27,231,1,21,0.618,0,0.0,1,1,1,0,1,0,0,0,30,11,19,1
128001,29,254,1,22,0.611,0,0.0,1,1,1,0,1,0,0,0,22,1,3,1
128002,18,231,1,12,0.48,0,0.0,1,1,1,0,1,2,0,0,21,4,14,1
128019,22,337,1,15,0.517,0,0.0,1,1,0,0,1,1,1,0,29,9,21,1
128024,20,254,1,14,0.519,0,0.0,1,1,1,0,1,0,0,0,16,6,9,1
128028,25,231,1,19,0.594,0,0.0,1,1,0,0,1,0,0,0,7,3,6,1
128032,21,231,1,15,0.536,0,0.0,1,1,1,0,0,2,1,0,49,7,22,1
128033,23,231,1,17,0.567,0,0.0,1,1,0,0,0,0,1,0,14,26,18,1
128034,15,231,1,9,0.409,0,0.0,1,1,0,0,0,0,0,0,20,4,10,1
128038,29,231,1,23,0.639,0,0.0,1,1,1,0,1,1,0,0,32,2,5,1
128049,21,231,1,14,0.5,0,0.0,1,1,1,0,1,1,0,0,20,5,6,1
128050,17,273,1,11,0.458,0,0.0,1,1,0,0,0,0,0,0,29,10,8,1
128055,25,231,1,19,0.594,0,0.0,1,1,0,0,0,1,1,0,44,25,26,1
128061,31,231,1,23,0.605,0,0.0,1,1,0,0,0,0,1,0,41,1,22,1
128065,27,231,1,21,0.618,0,0.0,1,1,0,0,0,0,0,0,10,5,3,1
128067,27,231,1,21,0.618,0,0.0,1,1,1,0,1,0,0,0,14,4,14,1
128069,14,231,1,8,0.381,0,0.0,1,1,1,0,1,0,1,0,50,3,3,1
128070,17,231,1,10,0.417,0,0.0,1,1,0,0,0,2,0,0,13,2,14,1
128074,21,231,1,15,0.536,0,0.0,1,1,0,0,1,2,0,0,62,9,23,1
128086,26,254,1,20,0.606,0,0.0,1,1,0,0,0,3,0,0,41,21,35,1
128088,21,231,1,15,0.536,0,0.0,1,1,1,0,1,1,0,0,78,11,17,1
128094,22,231,1,16,0.552,0,0.0,1,1,1,0,1,0,1,0,29,10,8,1
128095,27,231,1,21,0.618,0,0.0,1,1,1,0,1,5,1,0,36,6,19,1
128096,18,231,1,12,0.48,0,0.0,1,1,1,0,1,6,1,0,76,7,8,1
128098,10,292,1,4,0.235,0,0.0,1,1,1,0,0,0,1,0,12,20,17,1
128114,18,231,1,11,0.44,0,0.0,1,1,0,0,0,0,1,0,12,16,25,1
128129,14,231,1,8,0.381,0,0.0,1,1,0,0,0,0,1,0,25,5,11,1
128130,24,231,1,17,0.548,0,0.0,1,1,0,0,1,0,1,0,12,15,45,1
128132,11,231,1,5,0.278,0,0.0,1,1,1,0,1,0,1,0,19,6,12,1
128134,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,0,0,30,3,8,1
128144,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,1,0,17,10,14,1
128151,19,252,1,13,0.5,0,0.0,1,1,1,0,1,2,1,0,40,7,8,1
128158,13,231,1,7,0.35,0,0.0,1,1,1,0,1,0,0,0,21,1,0,1
128160,24,231,1,18,0.581,0,0.0,1,1,1,0,0,0,0,0,16,8,10,1
128161,26,231,1,20,0.606,0,0.0,1,1,0,0,1,1,0,0,17,9,18,1
128162,15,231,1,9,0.409,0,0.0,1,1,0,0,0,0,0,0,15,6,12,1
128186,19,231,1,13,0.5,0,0.0,1,1,1,0,1,5,0,0,55,11,17,1
128195,25,231,1,19,0.594,0,0.0,1,1,1,0,0,5,0,0,17,4,5,1
128199,27,231,1,21,0.618,0,0.0,1,1,0,0,0,4,0,0,6,4,10,1
128213,17,231,1,11,0.458,0,0.0,1,1,0,0,1,8,1,0,24,12,14,1
128219,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,1,0,31,10,11,1
128226,29,231,1,23,0.639,0,0.0,1,1,0,0,1,0,1,0,22,12,26,1
128227,27,231,1,21,0.618,0,0.0,1,1,0,0,1,0,1,0,34,21,20,1
128229,15,282,1,8,0.364,0,0.0,1,1,1,0,0,0,1,0,40,5,5,1
128232,20,189,1,14,0.519,0,0.0,1,1,1,0,1,2,0,0,42,19,37,1
128234,22,231,1,16,0.552,0,0.0,1,1,0,0,1,0,0,0,36,0,2,1
128240,13,282,1,7,0.35,0,0.0,1,1,0,0,0,6,0,0,8,3,8,1
128241,16,231,1,10,0.435,0,0.0,1,1,0,0,1,2,1,0,47,15,19,1
128242,17,189,1,11,0.458,0,0.0,1,1,1,0,1,3,1,0,14,3,13,1
128243,24,231,1,18,0.581,0,0.0,1,1,0,0,0,3,1,0,14,18,10,1
128246,23,231,1,17,0.567,0,0.0,1,1,0,0,1,0,1,0,23,15,32,1
128247,27,231,1,21,0.618,0,0.0,1,1,1,0,1,0,1,0,53,22,19,1
128257,18,231,1,12,0.48,0,0.0,1,1,1,0,1,5,1,0,77,4,30,1
128258,19,231,1,13,0.5,0,0.0,1,1,0,0,1,2,0,0,12,14,26,1
128272,20,231,1,13,0.481,0,0.0,1,1,1,0,1,0,0,0,13,2,6,1
128275,18,231,1,12,0.48,0,0.0,1,1,0,0,1,2,1,0,26,19,27,1
128276,22,231,1,16,0.552,0,0.0,1,1,1,0,1,0,0,0,9,5,5,1
128282,18,231,1,12,0.48,0,0.0,1,1,0,0,1,0,0,0,32,10,19,1
128287,28,231,1,22,0.629,0,0.0,1,1,0,0,1,0,1,0,8,8,10,1
128288,14,231,1,8,0.381,0,0.0,1,1,0,0,0,5,1,0,25,26,32,1
128306,19,189,1,13,0.5,0,0.0,1,1,1,0,0,2,1,0,23,9,20,1
128311,27,231,1,21,0.618,0,0.0,1,1,0,0,1,3,1,0,23,5,10,1
128315,16,231,1,10,0.435,0,0.0,1,1,1,0,0,6,0,0,52,2,7,1
128318,23,231,1,17,0.567,0,0.0,1,1,0,0,1,1,0,0,20,20,19,1
128319,18,231,1,12,0.48,0,0.0,1,1,0,0,1,0,1,0,12,4,5,1
128322,16,231,1,10,0.435,0,0.0,1,1,0,0,1,2,1,0,21,11,20,1
128326,32,231,1,26,0.667,0,0.0,1,1,1,0,0,2,1,0,43,5,17,1
128327,18,231,1,12,0.48,0,0.0,1,1,1,0,1,1,1,0,63,26,36,1
128331,16,231,1,10,0.435,0,0.0,1,1,1,0,1,2,0,0,33,3,7,1
128339,16,273,1,10,0.435,0,0.0,1,1,1,0,1,2,1,0,41,2,12,1
128340,22,231,1,16,0.552,0,0.0,1,1,1,0,1,0,1,0,20,13,20,1
128349,11,231,1,5,0.278,0,0.0,1,1,1,0,1,2,0,0,36,1,12,1
128352,20,231,1,14,0.519,0,0.0,1,1,0,0,1,3,1,0,21,9,13,1
128364,23,231,1,17,0.567,0,0.0,1,1,0,0,1,0,1,0,0,4,6,1
128368,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,1,0,18,21,24,1
128373,24,231,1,17,0.548,0,0.0,1,1,0,0,0,0,1,0,16,11,17,1
128374,22,231,1,16,0.552,0,0.0,1,1,1,0,1,0,0,0,65,4,9,1
128378,17,231,1,11,0.458,0,0.0,1,1,1,0,0,0,1,0,1,14,6,1
128381,18,231,1,12,0.48,0,0.0,1,1,0,0,1,1,0,0,51,8,10,1
128382,15,231,1,9,0.409,0,0.0,1,1,1,0,1,0,0,0,27,1,2,1
128386,25,231,1,19,0.594,0,0.0,1,1,0,0,1,1,1,0,42,4,37,1
128393,19,254,1,13,0.5,0,0.0,1,1,1,0,1,4,1,0,37,1,6,1
128398,17,231,1,11,0.458,0,0.0,1,1,0,0,1,1,1,0,58,10,29,1
128404,17,231,1,11,0.458,0,0.0,1,1,1,0,1,6,1,0,22,17,44,1
128406,16,231,1,10,0.435,0,0.0,1,1,0,0,0,0,1,0,60,4,17,1
128410,16,231,1,10,0.435,0,0.0,1,1,0,0,1,0,0,0,26,3,11,1
128425,16,231,1,10,0.435,0,0.0,1,1,0,0,1,0,0,0,1,0,1,1
128431,21,231,1,15,0.536,0,0.0,1,1,1,0,1,0,0,0,0,2,4,1
128437,15,231,1,9,0.409,0,0.0,1,1,0,0,1,0,0,0,0,1,3,1
128447,17,254,1,10,0.417,0,0.0,1,1,0,0,1,0,0,0,30,4,0,1
128455,17,231,1,11,0.458,0,0.0,1,1,0,0,1,0,0,0,3,3,10,1
128459,19,231,1,13,0.5,0,0.0,1,1,1,0,0,7,0,0,20,6,9,1
128466,28,231,1,22,0.629,0,0.0,1,1,1,0,1,4,1,0,41,3,18,1
128478,21,231,1,15,0.536,0,0.0,1,1,1,0,1,0,0,0,14,4,8,1
128495,23,231,1,17,0.567,0,0.0,1,1,1,0,1,1,1,0,38,11,15,1
128499,28,231,1,21,0.6,0,0.0,1,1,0,0,0,0,0,0,4,2,8,1
128505,14,231,1,8,0.381,0,0.0,1,1,0,0,1,7,0,0,2,0,2,1
128511,14,231,1,8,0.381,0,0.0,1,1,0,0,0,0,0,0,2,3,7,1
128518,23,231,1,17,0.567,0,0.0,1,1,0,0,0,2,0,0,16,3,6,1
128519,24,292,1,17,0.548,0,0.0,1,1,0,0,0,0,1,0,16,8,8,1
128523,12,254,1,6,0.316,0,0.0,1,1,1,0,1,0,1,0,68,2,4,1
128527,24,231,1,18,0.581,0,0.0,1,1,0,0,1,1,1,0,58,32,41,1
128528,14,231,1,8,0.381,0,0.0,1,1,1,0,0,3,0,0,25,15,33,1
128544,22,231,1,16,0.552,0,0.0,1,1,1,0,1,0,1,0,6,10,14,1
128554,13,231,1,7,0.35,0,0.0,1,1,0,0,1,0,1,0,17,5,9,1
128556,20,231,1,14,0.519,0,0.0,1,1,0,0,0,4,1,0,34,5,9,1
128575,15,273,1,9,0.409,0,0.0,1,1,1,0,1,2,1,0,6,18,19,1
128576,15,231,1,9,0.409,0,0.0,1,1,0,0,1,0,1,0,28,4,16,1
128577,17,231,1,11,0.458,0,0.0,1,1,0,0,0,0,1,0,12,2,7,1
128578,21,254,1,14,0.5,0,0.0,1,1,1,0,0,0,0,0,4,8,1,1
128591,23,231,1,17,0.567,0,0.0,1,1,1,0,1,0,0,0,46,0,1,1
128595,33,231,1,27,0.675,0,0.0,1,1,1,0,1,0,0,0,40,2,9,1
128598,25,303,1,17,0.531,0,0.0,1,1,1,0,1,2,0,0,41,5,8,1
128602,11,179,1,5,0.278,0,0.0,1,1,1,0,0,0,1,0,20,13,19,1
128607,25,231,1,19,0.594,0,0.0,1,1,0,0,1,2,1,0,17,14,17,1
128622,11,254,1,5,0.278,0,0.0,1,1,0,0,1,0,1,0,21,1,8,1
128625,24,231,1,18,0.581,0,0.0,1,1,1,0,1,2,1,0,70,1,8,1
128629,15,231,1,8,0.364,0,0.0,1,1,1,0,1,1,1,0,16,17,15,1
128636,27,231,1,21,0.618,0,0.0,1,1,1,0,1,2,0,0,22,26,31,1
128637,25,231,1,19,0.594,0,0.0,1,1,1,0,1,5,1,0,44,9,17,1
128646,17,231,1,11,0.458,0,0.0,1,1,0,0,1,3,1,0,21,21,26,1
128647,20,203,1,14,0.519,0,0.0,1,1,0,0,1,1,1,0,32,5,14,1
128648,26,231,1,20,0.606,0,0.0,1,1,0,0,1,0,1,0,14,9,23,1
128649,20,231,1,13,0.481,0,0.0,1,1,1,0,1,2,0,0,61,8,9,1
128650,20,231,1,14,0.519,0,0.0,1,1,0,0,1,0,1,0,2,5,4,1
128651,21,231,1,15,0.536,0,0.0,1,1,1,0,1,0,0,0,15,2,10,1
128659,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,0,0,29,7,12,1
128663,23,231,1,17,0.567,0,0.0,1,1,0,0,0,3,0,0,41,4,1,1
128674,20,231,1,13,0.481,0,0.0,1,1,1,0,1,0,0,0,22,4,9,1
128675,15,231,1,9,0.409,0,0.0,1,1,0,0,0,2,1,0,21,6,13,1
128677,15,231,1,9,0.409,0,0.0,1,1,1,0,0,2,0,0,7,6,10,1
128680,22,231,1,16,0.552,0,0.0,1,1,0,0,1,1,1,0,10,15,17,1
128682,20,231,1,14,0.519,0,0.0,1,1,1,0,0,1,0,0,96,8,7,1
128685,19,231,1,13,0.5,0,0.0,1,1,1,0,0,0,0,0,3,1,13,1
128693,28,231,1,22,0.629,0,0.0,1,1,1,0,1,0,1,0,17,8,15,1
128694,17,254,1,10,0.417,0,0.0,1,1,1,0,1,4,1,0,52,12,7,1
128698,18,231,1,12,0.48,0,0.0,1,1,0,0,1,0,1,0,15,11,17,1
128699,16,148,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,3,2,4,1
128706,26,231,1,20,0.606,0,0.0,1,1,1,0,1,0,0,0,0,0,4,1
128709,18,231,1,12,0.48,0,0.0,1,1,1,0,1,4,0,0,14,4,7,1
128711,16,254,1,10,0.435,0,0.0,1,1,0,0,1,1,1,0,35,13,21,1
128715,15,254,1,8,0.364,0,0.0,1,1,0,0,1,0,0,0,24,1,1,1
128717,17,303,1,11,0.458,0,0.0,1,1,0,0,1,0,0,0,24,18,41,1
128720,19,231,1,13,0.5,0,0.0,1,1,1,0,1,0,1,0,46,12,19,1
128722,21,231,1,15,0.536,0,0.0,1,1,1,0,1,5,1,0,26,3,13,1
128727,29,231,1,23,0.639,0,0.0,1,1,1,0,1,4,1,0,12,19,20,1
128729,23,254,1,17,0.567,0,0.0,1,1,0,0,1,7,1,0,20,3,3,1
128734,15,231,1,9,0.409,0,0.0,1,1,0,0,0,2,1,0,11,21,23,1
128738,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,1,0,32,4,2,1
128741,26,231,1,20,0.606,0,0.0,1,1,0,0,1,1,1,0,27,24,32,1
128742,19,231,1,13,0.5,0,0.0,1,1,0,0,0,0,0,0,11,8,7,1
128746,11,174,1,5,0.278,0,0.0,1,1,1,0,1,0,1,0,16,5,11,1
128749,30,231,1,24,0.649,0,0.0,1,1,1,0,1,0,0,0,39,21,40,1
128754,24,231,1,18,0.581,0,0.0,1,1,0,0,1,2,1,0,25,1,6,1
128762,17,231,1,11,0.458,0,0.0,1,1,0,0,1,3,0,0,78,2,4,1
128767,19,231,1,13,0.5,0,0.0,1,1,1,0,1,4,1,0,26,9,8,1
128768,21,231,1,15,0.536,0,0.0,1,1,0,0,1,1,1,0,9,14,25,1
128778,18,231,1,12,0.48,0,0.0,1,1,0,0,1,2,0,0,24,3,5,1
128781,20,231,1,14,0.519,0,0.0,1,1,0,0,0,9,0,0,36,13,23,1
128784,22,231,1,16,0.552,0,0.0,1,1,1,0,1,1,0,0,11,4,5,1
128792,25,231,1,19,0.594,0,0.0,1,1,0,0,0,0,0,0,58,18,27,1
128795,17,231,1,11,0.458,0,0.0,1,1,1,0,0,3,0,0,53,11,24,1
128796,21,258,1,15,0.536,0,0.0,1,1,1,0,1,0,1,0,44,3,13,1
128800,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,1,0,11,3,11,1
128803,23,231,1,17,0.567,0,0.0,1,1,0,0,0,1,1,0,35,12,23,1
128812,26,231,1,19,0.576,0,0.0,1,1,1,0,1,0,0,0,14,1,14,1
128818,18,231,1,12,0.48,0,0.0,1,1,1,0,0,0,0,0,33,17,20,1
128821,20,231,1,14,0.519,0,0.0,1,1,1,0,1,2,0,0,10,8,17,1
128828,19,231,1,13,0.5,0,0.0,1,1,1,0,1,1,1,0,45,10,21,1
128829,19,231,1,13,0.5,0,0.0,1,1,0,0,1,4,1,0,61,5,11,1
128833,25,231,1,19,0.594,0,0.0,1,1,1,0,0,1,1,0,9,1,7,1
128834,20,231,1,14,0.519,0,0.0,1,1,1,0,1,3,1,0,49,9,19,1
128846,21,211,1,15,0.536,0,0.0,1,1,0,0,1,0,0,0,33,2,8,1
128849,21,231,1,15,0.536,0,0.0,1,1,1,0,1,8,0,0,22,12,27,1
128850,24,231,1,18,0.581,0,0.0,1,1,1,0,0,4,0,0,26,11,23,1
128852,15,231,1,9,0.409,0,0.0,1,1,0,0,0,2,0,0,14,1,11,1
128860,30,231,1,24,0.649,0,0.0,1,1,0,0,1,0,0,0,15,6,6,1
128863,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,29,6,10,1
128864,17,231,1,11,0.458,0,0.0,1,1,1,0,1,0,1,0,37,2,5,1
128866,33,231,1,27,0.675,0,0.0,1,1,1,0,1,3,1,0,91,11,5,1
128869,21,231,1,15,0.536,0,0.0,1,1,1,0,1,1,1,0,28,2,12,1
128872,19,231,1,13,0.5,0,0.0,1,1,1,0,1,0,0,0,31,3,14,1
128873,21,231,1,15,0.536,0,0.0,1,1,0,0,1,3,0,0,36,10,45,1
128881,20,231,1,14,0.519,0,0.0,1,1,1,0,0,0,0,0,39,16,29,1
128884,14,292,1,8,0.381,0,0.0,1,1,0,0,1,1,1,0,33,19,29,1
128887,19,231,1,13,0.5,0,0.0,1,1,0,0,1,2,1,0,70,1,5,1
128889,18,331,1,12,0.48,0,0.0,1,1,0,0,1,1,1,0,31,5,39,1
128892,16,231,1,10,0.435,0,0.0,1,1,1,0,0,0,0,0,1,2,10,1
128893,28,231,1,22,0.629,0,0.0,1,1,0,0,1,6,1,0,91,4,40,1
128895,31,231,1,25,0.658,0,0.0,1,1,1,0,1,0,1,0,49,4,10,1
128898,17,282,1,11,0.458,0,0.0,1,1,0,0,1,0,0,0,34,7,9,1
128900,22,231,1,16,0.552,0,0.0,1,1,1,0,0,0,0,0,26,25,1,1
128901,20,231,1,14,0.519,0,0.0,1,1,0,0,0,0,1,0,4,10,7,1
128904,15,254,1,9,0.409,0,0.0,1,1,1,0,0,1,0,0,2,2,6,1
128905,16,231,1,10,0.435,0,0.0,1,1,0,0,1,0,0,0,8,3,10,1
128907,11,254,1,5,0.278,0,0.0,1,1,0,0,1,0,1,0,12,7,13,1
128908,17,231,1,11,0.458,0,0.0,1,1,0,0,1,3,0,0,49,1,11,1
128910,24,231,1,18,0.581,0,0.0,1,1,1,0,0,1,0,0,29,8,15,1
128920,29,231,1,23,0.639,0,0.0,1,1,0,0,1,2,0,0,35,10,13,1
128921,17,231,1,11,0.458,0,0.0,1,1,1,0,1,0,0,0,44,5,10,1
128923,21,231,1,15,0.536,0,0.0,1,1,1,0,1,0,0,0,13,2,12,1
128926,21,231,1,15,0.536,0,0.0,1,1,1,0,1,2,1,0,47,8,13,1
128930,19,231,1,13,0.5,0,0.0,1,1,1,0,1,2,1,0,36,4,38,1
128942,11,129,1,5,0.278,0,0.0,1,1,0,0,0,1,0,0,12,4,11,1
128943,20,231,1,14,0.519,0,0.0,1,1,1,0,1,2,1,0,28,27,27,1
128951,16,231,1,9,0.391,0,0.0,1,1,0,0,1,1,1,0,33,20,22,1
128962,20,231,1,14,0.519,0,0.0,1,1,1,0,1,1,1,0,67,22,40,1
128978,12,231,1,6,0.316,0,0.0,1,1,0,0,1,2,0,0,1,3,4,1
128984,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,29,2,1,1
128998,18,231,1,12,0.48,0,0.0,1,1,0,0,1,0,1,0,52,6,5,1
129006,20,231,1,14,0.519,0,0.0,1,1,0,0,0,0,0,0,10,1,5,1
129007,17,231,1,11,0.458,0,0.0,1,1,0,0,1,2,0,0,4,1,6,1
129013,14,231,1,8,0.381,0,0.0,1,1,0,0,1,3,0,0,31,1,10,1
129019,21,231,1,15,0.536,0,0.0,1,1,0,0,1,3,1,0,15,7,11,1
129029,24,140,1,18,0.581,0,0.0,1,1,0,0,0,1,1,0,14,1,11,1
129032,19,231,1,13,0.5,0,0.0,1,1,1,0,0,1,0,0,11,5,6,1
129043,20,231,1,14,0.519,0,0.0,1,1,0,0,1,3,1,0,19,8,21,1
129049,19,231,1,13,0.5,0,0.0,1,1,0,0,1,8,1,0,18,14,18,1
129059,21,231,1,15,0.536,0,0.0,1,1,1,0,1,6,0,0,16,5,16,1
129080,19,231,1,13,0.5,0,0.0,1,1,1,0,1,0,0,0,20,2,5,1
129082,20,189,1,14,0.519,0,0.0,1,1,1,0,1,0,0,0,17,2,3,1
129087,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,1,0,30,13,6,1
129088,21,231,1,15,0.536,0,0.0,1,1,0,0,1,2,0,0,24,6,10,1
129091,16,231,1,10,0.435,0,0.0,1,1,1,0,1,1,0,0,18,1,6,1
129097,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,15,13,9,1
129099,20,231,1,14,0.519,0,0.0,1,1,0,0,0,0,0,0,15,8,10,1
129107,27,231,1,21,0.618,0,0.0,1,1,1,0,0,0,1,0,35,29,37,1
129108,23,231,1,17,0.567,0,0.0,1,1,1,0,1,2,1,0,79,2,5,1
129122,20,231,1,14,0.519,0,0.0,1,1,1,0,1,2,0,0,42,4,5,1
129127,15,231,1,9,0.409,0,0.0,1,1,0,0,0,0,0,0,0,2,2,1
129132,16,157,1,10,0.435,0,0.0,1,1,1,0,0,0,0,0,33,5,4,1
129134,18,231,1,12,0.48,0,0.0,1,1,1,0,0,2,0,0,19,5,11,1
129138,23,231,1,17,0.567,0,0.0,1,1,1,0,1,0,1,0,51,5,9,1
129157,18,231,1,12,0.48,0,0.0,1,1,1,0,1,6,0,0,43,24,32,1
129162,18,231,1,12,0.48,0,0.0,1,1,1,0,0,0,0,0,21,10,20,1
129165,18,254,1,11,0.44,0,0.0,1,1,1,0,1,0,0,0,19,6,4,1
129174,15,231,1,9,0.409,0,0.0,1,1,1,0,1,1,0,0,22,6,8,1
129175,18,254,1,11,0.44,0,0.0,1,1,1,0,1,0,0,0,43,3,2,1
129176,25,231,1,19,0.594,0,0.0,1,1,1,0,0,3,0,0,15,1,3,1
129178,21,275,1,15,0.536,0,0.0,1,1,1,0,0,0,1,0,20,11,14,1
129186,15,231,1,9,0.409,0,0.0,1,1,0,0,1,0,1,0,23,24,45,1
129188,19,231,1,13,0.5,0,0.0,1,1,1,0,1,0,0,0,29,4,15,1
129195,17,231,1,11,0.458,0,0.0,1,1,0,0,1,0,1,0,33,5,5,1
129197,16,231,1,10,0.435,0,0.0,1,1,1,0,1,6,1,0,88,5,11,1
129199,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,1,0,43,7,11,1
129202,15,231,1,8,0.364,0,0.0,1,1,1,0,1,2,0,0,14,3,6,1
129209,20,231,1,13,0.481,0,0.0,1,1,0,0,1,1,1,0,27,7,17,1
129213,19,231,1,13,0.5,0,0.0,1,1,0,0,1,5,0,0,11,4,11,1
129215,31,254,1,24,0.632,0,0.0,1,1,1,0,0,1,1,0,14,6,22,1
129216,21,231,1,15,0.536,0,0.0,1,1,0,0,1,2,1,0,17,16,24,1
129223,20,231,1,14,0.519,0,0.0,1,1,1,0,1,8,1,0,68,19,16,1
129237,21,231,1,15,0.536,0,0.0,1,1,1,0,1,0,0,0,6,10,6,1
129238,17,231,1,11,0.458,0,0.0,1,1,1,0,0,0,0,0,15,18,28,1
129241,22,231,1,16,0.552,0,0.0,1,1,0,0,1,1,0,0,55,2,3,1
129244,12,231,1,6,0.316,0,0.0,1,1,1,0,0,0,0,0,39,4,30,1
129245,21,231,1,15,0.536,0,0.0,1,1,1,0,0,6,1,0,53,7,11,1
129247,15,231,1,9,0.409,0,0.0,1,1,1,0,1,1,1,0,51,3,12,1
129251,20,231,1,14,0.519,0,0.0,1,1,0,0,1,0,0,0,34,3,5,1
129252,12,231,1,6,0.316,0,0.0,1,1,0,0,0,0,0,0,20,5,4,1
129255,22,231,1,16,0.552,0,0.0,1,1,0,0,1,0,1,0,64,14,13,1
129256,19,231,1,13,0.5,0,0.0,1,1,0,0,1,8,1,0,64,11,25,1
129264,19,231,1,13,0.5,0,0.0,1,1,0,0,0,0,0,0,25,11,10,1
129266,21,231,1,15,0.536,0,0.0,1,1,0,0,0,0,0,0,14,1,3,1
129268,27,231,1,21,0.618,0,0.0,1,1,0,0,1,0,1,0,6,6,9,1
